source,target,combined_score
PIK3CA,SHC1,940
CBL,SHC1,998
CBL,SHC1,998
FGF2,SHC1,683
FGF2,SHC1,683
STAT3,SHC1,566
STAT3,SHC1,566
FGF10,SHC1,528
FGF10,SHC1,528
ZAP70,SHC1,998
ZAP70,SHC1,998
EGF,SHC1,986
EGF,SHC1,986
ERBB3,SHC1,999
ERBB3,SHC1,999
PXN,SHC1,709
PXN,SHC1,709
FGF7,SHC1,554
FGF7,SHC1,554
IQGAP1,SHC1,922
IQGAP1,SHC1,922
TP53,SHC1,680
TP53,SHC1,680
ERBB2,SHC1,999
ERBB2,SHC1,999
RASA1,SHC1,964
RASA1,SHC1,964
EGFR,SHC1,999
EGFR,SHC1,999
NTRK2,SHC1,999
NTRK2,SHC1,999
PAK1,SHC1,725
PAK1,SHC1,725
FLT1,SHC1,959
FLT1,SHC1,959
APP,SHC1,994
APP,SHC1,994
KIT,SHC1,962
KIT,SHC1,962
FGFR4,SHC1,716
FGFR4,SHC1,716
STAT5B,SHC1,822
STAT5B,SHC1,822
FGF19,SHC1,525
FGF19,SHC1,525
HPGDS,SHC1,676
HPGDS,SHC1,676
TGFA,SHC1,560
TGFA,SHC1,560
IL15,SHC1,670
IL15,SHC1,670
IL3,SHC1,954
IL3,SHC1,954
CSF2,SHC1,939
CSF2,SHC1,939
NPM1,SHC1,537
NPM1,SHC1,537
CRK,SHC1,843
CRK,SHC1,843
MAP2K1,SHC1,980
MAP2K1,SHC1,980
IGF1,SHC1,966
IGF1,SHC1,966
INSR,SHC1,995
INSR,SHC1,995
IRS1,SHC1,997
IRS1,SHC1,997
FOS,SHC1,519
FOS,SHC1,519
CYCS,SHC1,671
CYCS,SHC1,671
MET,SHC1,996
MET,SHC1,996
FGF8,SHC1,547
FGF8,SHC1,547
PDGFB,SHC1,917
PDGFB,SHC1,917
FGF3,SHC1,540
FGF3,SHC1,540
HSP90AA1,SHC1,751
HSP90AA1,SHC1,751
LCK,SHC1,977
LCK,SHC1,977
CAV1,SHC1,977
CAV1,SHC1,977
FGFR3,SHC1,953
FGFR3,SHC1,953
PTPN11,SHC1,959
PTPN11,SHC1,959
PTK2,SHC1,979
PTK2,SHC1,979
STAT5A,SHC1,883
STAT5A,SHC1,883
ERBB4,SHC1,999
ERBB4,SHC1,999
JAK1,SHC1,947
JAK1,SHC1,947
CDH5,SHC1,796
CDH5,SHC1,796
CRKL,SHC1,954
CRKL,SHC1,954
PDGFA,SHC1,913
PDGFA,SHC1,913
FYN,SHC1,996
FYN,SHC1,996
FN1,SHC1,574
FN1,SHC1,574
RET,SHC1,999
RET,SHC1,999
RAC1,SHC1,695
RAC1,SHC1,695
EPHA2,SHC1,996
EPHA2,SHC1,996
TGFBR2,SHC1,985
TGFBR2,SHC1,985
MTOR,SHC1,947
MTOR,SHC1,947
CD247,SHC1,994
CD247,SHC1,994
GAB2,SHC1,998
GAB2,SHC1,998
IL6R,SHC1,907
IL6R,SHC1,907
NGF,SHC1,975
NGF,SHC1,975
NRAS,SHC1,936
NRAS,SHC1,936
JUN,SHC1,568
JUN,SHC1,568
PTPN1,SHC1,940
PTPN1,SHC1,940
PTEN,SHC1,954
PTEN,SHC1,954
ABL1,SHC1,964
ABL1,SHC1,964
SRC,SHC1,993
SRC,SHC1,993
FGR,SHC1,800
FGR,SHC1,800
SYK,SHC1,975
SYK,SHC1,975
IRS2,SHC1,936
IRS2,SHC1,936
PIK3CD,SHC1,638
PIK3CD,SHC1,638
PRKCZ,SHC1,920
PRKCZ,SHC1,920
JAK2,SHC1,984
JAK2,SHC1,984
ALK,SHC1,847
ALK,SHC1,847
AKT2,SHC1,510
AKT2,SHC1,510
GRB2,SHC1,999
GRB2,SHC1,999
MAPK8,SHC1,951
MAPK8,SHC1,951
BTC,SHC1,674
BTC,SHC1,674
AREG,SHC1,646
AREG,SHC1,646
YWHAZ,SHC1,982
YWHAZ,SHC1,982
ITGB1,SHC1,977
ITGB1,SHC1,977
INS,SHC1,963
INS,SHC1,963
PTK2B,SHC1,995
PTK2B,SHC1,995
CTNND1,SHC1,822
CTNND1,SHC1,822
DLG4,SHC1,924
DLG4,SHC1,924
CDC42,SHC1,514
CDC42,SHC1,514
IL6,SHC1,935
IL6,SHC1,935
CD8A,SHC1,923
CD8A,SHC1,923
CREB1,SHC1,945
CREB1,SHC1,945
PTPN6,SHC1,795
PTPN6,SHC1,795
BCAR1,SHC1,854
BCAR1,SHC1,854
JAK3,SHC1,939
JAK3,SHC1,939
IGF2,SHC1,779
IGF2,SHC1,779
FGFR1,SHC1,952
FGFR1,SHC1,952
MAPK9,SHC1,924
MAPK9,SHC1,924
RHOA,SHC1,945
RHOA,SHC1,945
GNA11,ARRB2,933
GNA11,ARRB2,933
VCL,ARRB2,537
VCL,ARRB2,537
MAPK1,ARRB2,996
MAPK1,ARRB2,996
NFKBIA,ARRB2,999
NFKBIA,ARRB2,999
CSK,ARRB2,713
CSK,ARRB2,713
MAPK14,ARRB2,928
MAPK14,ARRB2,928
RAF1,ARRB2,924
RAF1,ARRB2,924
KRAS,ARRB2,735
KRAS,ARRB2,735
MDM2,ARRB2,997
MDM2,ARRB2,997
MAPK3,ARRB2,995
MAPK3,ARRB2,995
WNT5A,ARRB2,941
WNT5A,ARRB2,941
IQGAP1,ARRB2,904
IQGAP1,ARRB2,904
RPS27A,ARRB2,621
RPS27A,ARRB2,621
EGFR,ARRB2,746
EGFR,ARRB2,746
GNAQ,ARRB2,967
GNAQ,ARRB2,967
ARF6,ARRB2,981
ARF6,ARRB2,981
MAP2K1,ARRB2,944
MAP2K1,ARRB2,944
CTNNA1,ARRB2,576
CTNNA1,ARRB2,576
UBB,ARRB2,630
UBB,ARRB2,630
CXCL8,ARRB2,923
CXCL8,ARRB2,923
PPP2R1A,ARRB2,923
PPP2R1A,ARRB2,923
HGS,ARRB2,568
HGS,ARRB2,568
CDH5,ARRB2,826
CDH5,ARRB2,826
FYN,ARRB2,921
FYN,ARRB2,921
FN1,ARRB2,709
FN1,ARRB2,709
RAC1,ARRB2,932
RAC1,ARRB2,932
STAT1,ARRB2,568
STAT1,ARRB2,568
NRAS,ARRB2,614
NRAS,ARRB2,614
FLNA,ARRB2,870
FLNA,ARRB2,870
CHUK,ARRB2,715
CHUK,ARRB2,715
EPS15,ARRB2,692
EPS15,ARRB2,692
YWHAB,ARRB2,648
YWHAB,ARRB2,648
SRC,ARRB2,998
SRC,ARRB2,998
TLR4,ARRB2,509
TLR4,ARRB2,509
FGR,ARRB2,922
FGR,ARRB2,922
DNM2,ARRB2,572
DNM2,ARRB2,572
BCL2L11,ARRB2,605
BCL2L11,ARRB2,605
CXCL12,ARRB2,967
CXCL12,ARRB2,967
DLG4,ARRB2,620
DLG4,ARRB2,620
CDC42,ARRB2,531
CDC42,ARRB2,531
RELA,ARRB2,918
RELA,ARRB2,918
CXCR4,ARRB2,998
CXCR4,ARRB2,998
UBA52,ARRB2,600
UBA52,ARRB2,600
MAPK9,ARRB2,812
MAPK9,ARRB2,812
RHOA,ARRB2,549
RHOA,ARRB2,549
CD4,ESR1,513
CD4,ESR1,513
GNA11,ESR1,924
GNA11,ESR1,924
MAPK1,ESR1,984
MAPK1,ESR1,984
NFKBIA,ESR1,508
NFKBIA,ESR1,508
MMP2,ESR1,560
MMP2,ESR1,560
CSK,ESR1,531
CSK,ESR1,531
EPOR,ESR1,689
EPOR,ESR1,689
PIK3R2,ESR1,791
PIK3R2,ESR1,791
CCND1,ESR1,999
CCND1,ESR1,999
CDKN1B,ESR1,560
CDKN1B,ESR1,560
GAPDH,ESR1,968
GAPDH,ESR1,968
NANOG,ESR1,535
NANOG,ESR1,535
MAPK14,ESR1,956
MAPK14,ESR1,956
HBEGF,ESR1,719
HBEGF,ESR1,719
NR3C1,ESR1,930
NR3C1,ESR1,930
SNAI1,ESR1,613
SNAI1,ESR1,613
SOX9,ESR1,640
SOX9,ESR1,640
KRAS,ESR1,684
KRAS,ESR1,684
CCNB1,ESR1,563
CCNB1,ESR1,563
CDK4,ESR1,686
CDK4,ESR1,686
MDM2,ESR1,952
MDM2,ESR1,952
POU5F1,ESR1,614
POU5F1,ESR1,614
CDH1,ESR1,718
CDH1,ESR1,718
SMAD2,ESR1,903
SMAD2,ESR1,903
AXIN1,ESR1,933
AXIN1,ESR1,933
PIK3R3,ESR1,685
PIK3R3,ESR1,685
MAPK3,ESR1,974
MAPK3,ESR1,974
EP300,ESR1,999
EP300,ESR1,999
IL1B,ESR1,729
IL1B,ESR1,729
EPCAM,ESR1,561
EPCAM,ESR1,561
PIK3CA,ESR1,982
PIK3CA,ESR1,982
FGF2,ESR1,510
FGF2,ESR1,510
STAT3,ESR1,988
STAT3,ESR1,988
EGF,ESR1,785
EGF,ESR1,785
ERBB3,ESR1,743
ERBB3,ESR1,743
RB1,ESR1,790
RB1,ESR1,790
PXN,ESR1,512
PXN,ESR1,512
CDH2,ESR1,731
CDH2,ESR1,731
TP53,ESR1,994
TP53,ESR1,994
ERBB2,ESR1,941
ERBB2,ESR1,941
CCNA2,ESR1,564
CCNA2,ESR1,564
EGFR,ESR1,996
EGFR,ESR1,996
NTRK2,ESR1,546
NTRK2,ESR1,546
PAK1,ESR1,657
PAK1,ESR1,657
ATM,ESR1,564
ATM,ESR1,564
GNAQ,ESR1,936
GNAQ,ESR1,936
KIT,ESR1,634
KIT,ESR1,634
STAT5B,ESR1,633
STAT5B,ESR1,633
HPGDS,ESR1,644
HPGDS,ESR1,644
TGFA,ESR1,700
TGFA,ESR1,700
ALB,ESR1,693
ALB,ESR1,693
ANXA5,ESR1,607
ANXA5,ESR1,607
NPM1,ESR1,615
NPM1,ESR1,615
MAP2K1,ESR1,531
MAP2K1,ESR1,531
BCL2L1,ESR1,566
BCL2L1,ESR1,566
IGF1,ESR1,998
IGF1,ESR1,998
HSPA4,ESR1,953
HSPA4,ESR1,953
IRS1,ESR1,971
IRS1,ESR1,971
FOS,ESR1,998
FOS,ESR1,998
CXCL8,ESR1,518
CXCL8,ESR1,518
CYCS,ESR1,517
CYCS,ESR1,517
TERT,ESR1,949
TERT,ESR1,949
PRKACA,ESR1,840
PRKACA,ESR1,840
CD34,ESR1,505
CD34,ESR1,505
CASP3,ESR1,680
CASP3,ESR1,680
LEP,ESR1,620
LEP,ESR1,620
HNF4A,ESR1,500
HNF4A,ESR1,500
EZH2,ESR1,989
EZH2,ESR1,989
SOX2,ESR1,568
SOX2,ESR1,568
HSPA5,ESR1,571
HSPA5,ESR1,571
PGR,ESR1,952
PGR,ESR1,952
SP1,ESR1,999
SP1,ESR1,999
CASP9,ESR1,513
CASP9,ESR1,513
SMAD3,ESR1,978
SMAD3,ESR1,978
HSP90AA1,ESR1,999
HSP90AA1,ESR1,999
CAV1,ESR1,998
CAV1,ESR1,998
PTPN11,ESR1,900
PTPN11,ESR1,900
PTK2,ESR1,772
PTK2,ESR1,772
STAT5A,ESR1,976
STAT5A,ESR1,976
SMAD4,ESR1,996
SMAD4,ESR1,996
ERBB4,ESR1,982
ERBB4,ESR1,982
CTNNB1,ESR1,992
CTNNB1,ESR1,992
FN1,ESR1,625
FN1,ESR1,625
CASP8,ESR1,526
CASP8,ESR1,526
STAT1,ESR1,832
STAT1,ESR1,832
MTOR,ESR1,785
MTOR,ESR1,785
PARP1,ESR1,950
PARP1,ESR1,950
PTGS2,ESR1,637
PTGS2,ESR1,637
CCN2,ESR1,673
CCN2,ESR1,673
MKI67,ESR1,647
MKI67,ESR1,647
CHUK,ESR1,647
CHUK,ESR1,647
JUN,ESR1,999
JUN,ESR1,999
HSP90AB1,ESR1,947
HSP90AB1,ESR1,947
PTEN,ESR1,787
PTEN,ESR1,787
MMP9,ESR1,615
MMP9,ESR1,615
YWHAB,ESR1,897
YWHAB,ESR1,897
HDAC1,ESR1,999
HDAC1,ESR1,999
SRC,ESR1,999
SRC,ESR1,999
IRS2,ESR1,563
IRS2,ESR1,563
FOXP3,ESR1,557
FOXP3,ESR1,557
GATA3,ESR1,976
GATA3,ESR1,976
FOXO1,ESR1,961
FOXO1,ESR1,961
CD274,ESR1,503
CD274,ESR1,503
JAK2,ESR1,534
JAK2,ESR1,534
AKT2,ESR1,710
AKT2,ESR1,710
GRB2,ESR1,954
GRB2,ESR1,954
SPP1,ESR1,599
SPP1,ESR1,599
CDK1,ESR1,544
CDK1,ESR1,544
MAPK8,ESR1,886
MAPK8,ESR1,886
AREG,ESR1,623
AREG,ESR1,623
CXCL12,ESR1,948
CXCL12,ESR1,948
YWHAZ,ESR1,542
YWHAZ,ESR1,542
SNAI2,ESR1,684
SNAI2,ESR1,684
INS,ESR1,771
INS,ESR1,771
RELA,ESR1,931
RELA,ESR1,931
CDKN1A,ESR1,863
CDKN1A,ESR1,863
XPO1,ESR1,770
XPO1,ESR1,770
IL6,ESR1,677
IL6,ESR1,677
FOXO3,ESR1,971
FOXO3,ESR1,971
CREB1,ESR1,858
CREB1,ESR1,858
BCAR1,ESR1,995
BCAR1,ESR1,995
IGF2,ESR1,562
IGF2,ESR1,562
FGFR1,ESR1,620
FGFR1,ESR1,620
MAPK9,ESR1,851
MAPK9,ESR1,851
SMARCA4,ESR1,849
SMARCA4,ESR1,849
CD44,ESR1,657
CD44,ESR1,657
TNF,ESR1,622
TNF,ESR1,622
RHOA,ESR1,504
RHOA,ESR1,504
SHC1,ESR1,998
SHC1,ESR1,998
CD4,HRAS,549
CD4,HRAS,549
GNA11,HRAS,751
GNA11,HRAS,751
FGF4,HRAS,943
FGF4,HRAS,943
NGFR,HRAS,932
NGFR,HRAS,932
VCL,HRAS,775
VCL,HRAS,775
MAPK1,HRAS,985
MAPK1,HRAS,985
MMP2,HRAS,504
MMP2,HRAS,504
CSK,HRAS,748
CSK,HRAS,748
TGFB1,HRAS,532
TGFB1,HRAS,532
EPOR,HRAS,922
EPOR,HRAS,922
PIK3R2,HRAS,899
PIK3R2,HRAS,899
HGF,HRAS,959
HGF,HRAS,959
IL2,HRAS,950
IL2,HRAS,950
CCND1,HRAS,763
CCND1,HRAS,763
CDKN1B,HRAS,603
CDKN1B,HRAS,603
GAPDH,HRAS,683
GAPDH,HRAS,683
MAPK14,HRAS,708
MAPK14,HRAS,708
HBEGF,HRAS,939
HBEGF,HRAS,939
PLEK,HRAS,569
PLEK,HRAS,569
FGF23,HRAS,916
FGF23,HRAS,916
PLCG1,HRAS,594
PLCG1,HRAS,594
SNAI1,HRAS,624
SNAI1,HRAS,624
EREG,HRAS,954
EREG,HRAS,954
SOX9,HRAS,508
SOX9,HRAS,508
RAF1,HRAS,999
RAF1,HRAS,999
EPO,HRAS,930
EPO,HRAS,930
KRAS,HRAS,989
KRAS,HRAS,989
CCNB1,HRAS,521
CCNB1,HRAS,521
PDGFRA,HRAS,968
PDGFRA,HRAS,968
CDK4,HRAS,964
CDK4,HRAS,964
MDM2,HRAS,743
MDM2,HRAS,743
THBS1,HRAS,524
THBS1,HRAS,524
CDH1,HRAS,762
CDH1,HRAS,762
PDGFRB,HRAS,964
PDGFRB,HRAS,964
FLT4,HRAS,556
FLT4,HRAS,556
SMAD2,HRAS,575
SMAD2,HRAS,575
AXIN1,HRAS,645
AXIN1,HRAS,645
PIK3R3,HRAS,872
PIK3R3,HRAS,872
GAB1,HRAS,944
GAB1,HRAS,944
MAPK3,HRAS,987
MAPK3,HRAS,987
EP300,HRAS,520
EP300,HRAS,520
IL1B,HRAS,603
IL1B,HRAS,603
EPCAM,HRAS,565
EPCAM,HRAS,565
AKT3,HRAS,667
AKT3,HRAS,667
KDR,HRAS,710
KDR,HRAS,710
PIK3CA,HRAS,999
PIK3CA,HRAS,999
CBL,HRAS,741
CBL,HRAS,741
FGF2,HRAS,958
FGF2,HRAS,958
STAT3,HRAS,719
STAT3,HRAS,719
FGF10,HRAS,937
FGF10,HRAS,937
ICAM1,HRAS,867
ICAM1,HRAS,867
EGF,HRAS,977
EGF,HRAS,977
ERBB3,HRAS,984
ERBB3,HRAS,984
RB1,HRAS,625
RB1,HRAS,625
PXN,HRAS,521
PXN,HRAS,521
FGF7,HRAS,938
FGF7,HRAS,938
IQGAP1,HRAS,838
IQGAP1,HRAS,838
CDH2,HRAS,549
CDH2,HRAS,549
TP53,HRAS,938
TP53,HRAS,938
ERBB2,HRAS,994
ERBB2,HRAS,994
RPS27A,HRAS,919
RPS27A,HRAS,919
CCNA2,HRAS,514
CCNA2,HRAS,514
RASA1,HRAS,999
RASA1,HRAS,999
EGFR,HRAS,996
EGFR,HRAS,996
NTRK2,HRAS,947
NTRK2,HRAS,947
PAK1,HRAS,946
PAK1,HRAS,946
ATM,HRAS,713
ATM,HRAS,713
FBXW7,HRAS,747
FBXW7,HRAS,747
FLT1,HRAS,626
FLT1,HRAS,626
GNAQ,HRAS,954
GNAQ,HRAS,954
PPARG,HRAS,544
PPARG,HRAS,544
KIT,HRAS,981
KIT,HRAS,981
FGFR4,HRAS,967
FGFR4,HRAS,967
STAT5B,HRAS,577
STAT5B,HRAS,577
WNT1,HRAS,643
WNT1,HRAS,643
FGF19,HRAS,938
FGF19,HRAS,938
HPGDS,HRAS,679
HPGDS,HRAS,679
TGFA,HRAS,943
TGFA,HRAS,943
ALB,HRAS,750
ALB,HRAS,750
ANXA5,HRAS,606
ANXA5,HRAS,606
IL3,HRAS,569
IL3,HRAS,569
CSF2,HRAS,946
CSF2,HRAS,946
NPM1,HRAS,692
NPM1,HRAS,692
SHH,HRAS,578
SHH,HRAS,578
LRRK2,HRAS,536
LRRK2,HRAS,536
MAP2K1,HRAS,991
MAP2K1,HRAS,991
BCL2L1,HRAS,983
BCL2L1,HRAS,983
IGF1,HRAS,961
IGF1,HRAS,961
INSR,HRAS,953
INSR,HRAS,953
UBB,HRAS,925
UBB,HRAS,925
IRS1,HRAS,958
IRS1,HRAS,958
FOS,HRAS,705
FOS,HRAS,705
CXCL8,HRAS,507
CXCL8,HRAS,507
TERT,HRAS,692
TERT,HRAS,692
CD34,HRAS,506
CD34,HRAS,506
CASP3,HRAS,684
CASP3,HRAS,684
HNF4A,HRAS,503
HNF4A,HRAS,503
MET,HRAS,982
MET,HRAS,982
EZH2,HRAS,667
EZH2,HRAS,667
FGF8,HRAS,939
FGF8,HRAS,939
FGF13,HRAS,504
FGF13,HRAS,504
SOX2,HRAS,546
SOX2,HRAS,546
PPP2R1A,HRAS,952
PPP2R1A,HRAS,952
PGR,HRAS,581
PGR,HRAS,581
CSF1,HRAS,931
CSF1,HRAS,931
SOCS1,HRAS,944
SOCS1,HRAS,944
CASP9,HRAS,503
CASP9,HRAS,503
SOCS3,HRAS,929
SOCS3,HRAS,929
PDGFB,HRAS,955
PDGFB,HRAS,955
SMAD3,HRAS,506
SMAD3,HRAS,506
FGF3,HRAS,941
FGF3,HRAS,941
HSP90AA1,HRAS,976
HSP90AA1,HRAS,976
LCK,HRAS,954
LCK,HRAS,954
CAV1,HRAS,810
CAV1,HRAS,810
FGFR3,HRAS,982
FGFR3,HRAS,982
PTPN11,HRAS,991
PTPN11,HRAS,991
PTK2,HRAS,953
PTK2,HRAS,953
STAT5A,HRAS,570
STAT5A,HRAS,570
SMAD4,HRAS,866
SMAD4,HRAS,866
ERBB4,HRAS,982
ERBB4,HRAS,982
JAK1,HRAS,955
JAK1,HRAS,955
CTNNB1,HRAS,854
CTNNB1,HRAS,854
CRKL,HRAS,939
CRKL,HRAS,939
PDGFA,HRAS,934
PDGFA,HRAS,934
FYN,HRAS,983
FYN,HRAS,983
FN1,HRAS,843
FN1,HRAS,843
RET,HRAS,984
RET,HRAS,984
RAC1,HRAS,936
RAC1,HRAS,936
NF1,HRAS,999
NF1,HRAS,999
EPHA2,HRAS,645
EPHA2,HRAS,645
CASP8,HRAS,556
CASP8,HRAS,556
TGFBR2,HRAS,643
TGFBR2,HRAS,643
PIK3CG,HRAS,998
PIK3CG,HRAS,998
TFRC,HRAS,627
TFRC,HRAS,627
MTOR,HRAS,827
MTOR,HRAS,827
GAB2,HRAS,951
GAB2,HRAS,951
PTGS2,HRAS,580
PTGS2,HRAS,580
MCL1,HRAS,638
MCL1,HRAS,638
NGF,HRAS,950
NGF,HRAS,950
NRAS,HRAS,987
NRAS,HRAS,987
CHUK,HRAS,523
CHUK,HRAS,523
JUN,HRAS,817
JUN,HRAS,817
PTEN,HRAS,928
PTEN,HRAS,928
MMP9,HRAS,600
MMP9,HRAS,600
ABL1,HRAS,696
ABL1,HRAS,696
YWHAB,HRAS,941
YWHAB,HRAS,941
SRC,HRAS,996
SRC,HRAS,996
FGR,HRAS,936
FGR,HRAS,936
AR,HRAS,955
AR,HRAS,955
SYK,HRAS,897
SYK,HRAS,897
IRS2,HRAS,936
IRS2,HRAS,936
PIK3CD,HRAS,975
PIK3CD,HRAS,975
PRKCZ,HRAS,801
PRKCZ,HRAS,801
EDN1,HRAS,930
EDN1,HRAS,930
SDC1,HRAS,508
SDC1,HRAS,508
CD274,HRAS,802
CD274,HRAS,802
JAK2,HRAS,972
JAK2,HRAS,972
ALK,HRAS,976
ALK,HRAS,976
AKT2,HRAS,698
AKT2,HRAS,698
GRB2,HRAS,994
GRB2,HRAS,994
BCL2L11,HRAS,568
BCL2L11,HRAS,568
CDK1,HRAS,607
CDK1,HRAS,607
MAPK8,HRAS,983
MAPK8,HRAS,983
BTC,HRAS,926
BTC,HRAS,926
AREG,HRAS,957
AREG,HRAS,957
CXCL12,HRAS,939
CXCL12,HRAS,939
YWHAZ,HRAS,946
YWHAZ,HRAS,946
ITGB1,HRAS,731
ITGB1,HRAS,731
SNAI2,HRAS,552
SNAI2,HRAS,552
INS,HRAS,964
INS,HRAS,964
DLG4,HRAS,958
DLG4,HRAS,958
CDC42,HRAS,637
CDC42,HRAS,637
RELA,HRAS,790
RELA,HRAS,790
CDKN1A,HRAS,625
CDKN1A,HRAS,625
IL6,HRAS,641
IL6,HRAS,641
FOXO3,HRAS,584
FOXO3,HRAS,584
CD8A,HRAS,602
CD8A,HRAS,602
CREB1,HRAS,622
CREB1,HRAS,622
UBA52,HRAS,903
UBA52,HRAS,903
JAK3,HRAS,960
JAK3,HRAS,960
IGF2,HRAS,566
IGF2,HRAS,566
FGFR1,HRAS,981
FGFR1,HRAS,981
MAPK9,HRAS,909
MAPK9,HRAS,909
SMARCA4,HRAS,527
SMARCA4,HRAS,527
CD44,HRAS,645
CD44,HRAS,645
TNF,HRAS,623
TNF,HRAS,623
RHOA,HRAS,933
RHOA,HRAS,933
SHC1,HRAS,979
SHC1,HRAS,979
ARRB2,HRAS,681
ARRB2,HRAS,681
ESR1,HRAS,704
ESR1,HRAS,704
GNA11,PRKCA,754
GNA11,PRKCA,754
VCL,PRKCA,629
VCL,PRKCA,629
MAPK1,PRKCA,940
MAPK1,PRKCA,940
NFKBIA,PRKCA,952
NFKBIA,PRKCA,952
GAPDH,PRKCA,504
GAPDH,PRKCA,504
HBEGF,PRKCA,701
HBEGF,PRKCA,701
PLCG1,PRKCA,951
PLCG1,PRKCA,951
RAF1,PRKCA,934
RAF1,PRKCA,934
KRAS,PRKCA,938
KRAS,PRKCA,938
MAPK3,PRKCA,952
MAPK3,PRKCA,952
EP300,PRKCA,721
EP300,PRKCA,721
CBL,PRKCA,734
CBL,PRKCA,734
WNT5A,PRKCA,931
WNT5A,PRKCA,931
EGF,PRKCA,956
EGF,PRKCA,956
TP53,PRKCA,590
TP53,PRKCA,590
RASA1,PRKCA,754
RASA1,PRKCA,754
EGFR,PRKCA,981
EGFR,PRKCA,981
TJP1,PRKCA,530
TJP1,PRKCA,530
GNAQ,PRKCA,831
GNAQ,PRKCA,831
PPARG,PRKCA,574
PPARG,PRKCA,574
KIT,PRKCA,854
KIT,PRKCA,854
STAT5B,PRKCA,920
STAT5B,PRKCA,920
MMP3,PRKCA,915
MMP3,PRKCA,915
CRK,PRKCA,915
CRK,PRKCA,915
IRS1,PRKCA,686
IRS1,PRKCA,686
FOS,PRKCA,896
FOS,PRKCA,896
TERT,PRKCA,936
TERT,PRKCA,936
CASP3,PRKCA,896
CASP3,PRKCA,896
PPP2R1A,PRKCA,634
PPP2R1A,PRKCA,634
HSP90AA1,PRKCA,947
HSP90AA1,PRKCA,947
CAV1,PRKCA,903
CAV1,PRKCA,903
PTK2,PRKCA,835
PTK2,PRKCA,835
STAT5A,PRKCA,921
STAT5A,PRKCA,921
ERBB4,PRKCA,911
ERBB4,PRKCA,911
CDH5,PRKCA,616
CDH5,PRKCA,616
CTNNB1,PRKCA,816
CTNNB1,PRKCA,816
FN1,PRKCA,508
FN1,PRKCA,508
RET,PRKCA,909
RET,PRKCA,909
FAS,PRKCA,658
FAS,PRKCA,658
RAC1,PRKCA,963
RAC1,PRKCA,963
MTOR,PRKCA,968
MTOR,PRKCA,968
EZR,PRKCA,980
EZR,PRKCA,980
NRAS,PRKCA,847
NRAS,PRKCA,847
FLNA,PRKCA,846
FLNA,PRKCA,846
CHUK,PRKCA,935
CHUK,PRKCA,935
JUN,PRKCA,562
JUN,PRKCA,562
MMP9,PRKCA,503
MMP9,PRKCA,503
YWHAB,PRKCA,907
YWHAB,PRKCA,907
SRC,PRKCA,948
SRC,PRKCA,948
PRKCZ,PRKCA,940
PRKCZ,PRKCA,940
SDC1,PRKCA,656
SDC1,PRKCA,656
YWHAZ,PRKCA,935
YWHAZ,PRKCA,935
ITGB1,PRKCA,972
ITGB1,PRKCA,972
INS,PRKCA,520
INS,PRKCA,520
PTK2B,PRKCA,915
PTK2B,PRKCA,915
DLG4,PRKCA,938
DLG4,PRKCA,938
CDC42,PRKCA,780
CDC42,PRKCA,780
RELA,PRKCA,924
RELA,PRKCA,924
CREB1,PRKCA,773
CREB1,PRKCA,773
BCAR1,PRKCA,932
BCAR1,PRKCA,932
RHOA,PRKCA,987
RHOA,PRKCA,987
SHC1,PRKCA,941
SHC1,PRKCA,941
ESR1,PRKCA,539
ESR1,PRKCA,539
HRAS,PRKCA,946
HRAS,PRKCA,946
VCL,ARRB1,517
VCL,ARRB1,517
MAPK1,ARRB1,981
MAPK1,ARRB1,981
NFKBIA,ARRB1,985
NFKBIA,ARRB1,985
CSK,ARRB1,784
CSK,ARRB1,784
NR3C1,ARRB1,586
NR3C1,ARRB1,586
RAF1,ARRB1,933
RAF1,ARRB1,933
KRAS,ARRB1,659
KRAS,ARRB1,659
MDM2,ARRB1,991
MDM2,ARRB1,991
MAPK3,ARRB1,979
MAPK3,ARRB1,979
EP300,ARRB1,978
EP300,ARRB1,978
PIK3CA,ARRB1,547
PIK3CA,ARRB1,547
WNT5A,ARRB1,702
WNT5A,ARRB1,702
TP53,ARRB1,627
TP53,ARRB1,627
RPS27A,ARRB1,612
RPS27A,ARRB1,612
EGFR,ARRB1,943
EGFR,ARRB1,943
GNAQ,ARRB1,812
GNAQ,ARRB1,812
ARF6,ARRB1,982
ARF6,ARRB1,982
MAP2K1,ARRB1,991
MAP2K1,ARRB1,991
UBB,ARRB1,652
UBB,ARRB1,652
CXCL8,ARRB1,916
CXCL8,ARRB1,916
PPP2R1A,ARRB1,907
PPP2R1A,ARRB1,907
HGS,ARRB1,586
HGS,ARRB1,586
JAK1,ARRB1,502
JAK1,ARRB1,502
CTNNB1,ARRB1,713
CTNNB1,ARRB1,713
FN1,ARRB1,592
FN1,ARRB1,592
TFRC,ARRB1,658
TFRC,ARRB1,658
BECN1,ARRB1,814
BECN1,ARRB1,814
NRAS,ARRB1,632
NRAS,ARRB1,632
EPS15,ARRB1,737
EPS15,ARRB1,737
PTEN,ARRB1,631
PTEN,ARRB1,631
YWHAB,ARRB1,676
YWHAB,ARRB1,676
SRC,ARRB1,999
SRC,ARRB1,999
FGR,ARRB1,928
FGR,ARRB1,928
EDN1,ARRB1,934
EDN1,ARRB1,934
DNM2,ARRB1,769
DNM2,ARRB1,769
