source,target,combined_score
MAPK3,LYN,969
IL1B,LYN,582
IL1B,LYN,582
AKT3,LYN,721
AKT3,LYN,721
STAT3,LYN,982
STAT3,LYN,982
ZAP70,LYN,919
ZAP70,LYN,919
PXN,LYN,984
PXN,LYN,984
TP53,LYN,702
TP53,LYN,702
CSF2,LYN,951
CSF2,LYN,951
CXCL8,LYN,937
CXCL8,LYN,937
PPP2R1A,LYN,902
PPP2R1A,LYN,902
SNCA,LYN,925
SNCA,LYN,925
PTK2,LYN,974
PTK2,LYN,974
FN1,LYN,553
FN1,LYN,553
EPHA2,LYN,910
EPHA2,LYN,910
PIK3CG,LYN,882
PIK3CG,LYN,882
STAT1,LYN,945
STAT1,LYN,945
CD247,LYN,929
CD247,LYN,929
GAB2,LYN,990
GAB2,LYN,990
MCL1,LYN,559
MCL1,LYN,559
NRAS,LYN,958
NRAS,LYN,958
SRC,LYN,949
SRC,LYN,949
TLR4,LYN,818
TLR4,LYN,818
PIK3CD,LYN,899
PIK3CD,LYN,899
JAK2,LYN,880
JAK2,LYN,880
PTK2B,LYN,943
PTK2B,LYN,943
ITGB2,LYN,738
ITGB2,LYN,738
CDKN1A,LYN,914
CDKN1A,LYN,914
CXCR4,LYN,847
CXCR4,LYN,847
CD44,LYN,722
CD44,LYN,722
TNF,LYN,639
TNF,LYN,639
ARRB2,LYN,914
ARRB2,LYN,914
ARRB1,LYN,941
ARRB1,LYN,941
PTPRC,LYN,991
PTPRC,LYN,991
NCK1,LYN,656
NCK1,LYN,656
PPP2CA,LYN,920
PPP2CA,LYN,920
TNFRSF1A,TRAF6,993
TNFRSF1A,TRAF6,993
NGFR,TRAF6,999
NGFR,TRAF6,999
PIK3R2,TRAF6,670
PIK3R2,TRAF6,670
CCL2,TRAF6,518
CCL2,TRAF6,518
IFNG,TRAF6,516
IFNG,TRAF6,516
TLR2,TRAF6,984
TLR2,TRAF6,984
MAPK3,TRAF6,556
MAPK3,TRAF6,556
IL1B,TRAF6,982
IL1B,TRAF6,982
STAT3,TRAF6,669
STAT3,TRAF6,669
TP53,TRAF6,974
TP53,TRAF6,974
RPS27A,TRAF6,974
RPS27A,TRAF6,974
FGFR4,TRAF6,615
FGFR4,TRAF6,615
HSPA4,TRAF6,954
HSPA4,TRAF6,954
CXCL8,TRAF6,624
CXCL8,TRAF6,624
SOCS1,TRAF6,772
SOCS1,TRAF6,772
SOCS3,TRAF6,808
SOCS3,TRAF6,808
SMAD3,TRAF6,935
SMAD3,TRAF6,935
CAV1,TRAF6,745
CAV1,TRAF6,745
FGFR3,TRAF6,617
FGFR3,TRAF6,617
CTNNB1,TRAF6,593
CTNNB1,TRAF6,593
CASP8,TRAF6,995
CASP8,TRAF6,995
PIK3CG,TRAF6,916
PIK3CG,TRAF6,916
STAT1,TRAF6,760
STAT1,TRAF6,760
GAB2,TRAF6,878
GAB2,TRAF6,878
MCL1,TRAF6,744
MCL1,TRAF6,744
SRC,TRAF6,996
SRC,TRAF6,996
TLR4,TRAF6,999
TLR4,TRAF6,999
PRKCZ,TRAF6,985
PRKCZ,TRAF6,985
IL6,TRAF6,730
IL6,TRAF6,730
CD8A,TRAF6,517
CD8A,TRAF6,517
TNF,TRAF6,990
TNF,TRAF6,990
ARRB2,TRAF6,994
ARRB2,TRAF6,994
ARRB1,TRAF6,655
ARRB1,TRAF6,655
IL10,TRAF6,623
IL10,TRAF6,623
TIMP1,HIF1A,523
TIMP1,HIF1A,523
TGFB1,HIF1A,654
TGFB1,HIF1A,654
SERPINE1,HIF1A,616
SERPINE1,HIF1A,616
CCL2,HIF1A,626
CCL2,HIF1A,626
CCND1,HIF1A,967
CCND1,HIF1A,967
IFNG,HIF1A,524
IFNG,HIF1A,524
HBEGF,HIF1A,934
HBEGF,HIF1A,934
NR3C1,HIF1A,883
NR3C1,HIF1A,883
SNAI1,HIF1A,727
SNAI1,HIF1A,727
SOX9,HIF1A,743
SOX9,HIF1A,743
POU5F1,HIF1A,805
POU5F1,HIF1A,805
PDGFRB,HIF1A,518
PDGFRB,HIF1A,518
MAPK3,HIF1A,953
MAPK3,HIF1A,953
IL1B,HIF1A,724
IL1B,HIF1A,724
AKT3,HIF1A,580
AKT3,HIF1A,580
STAT3,HIF1A,999
STAT3,HIF1A,999
ICAM1,HIF1A,654
ICAM1,HIF1A,654
RB1,HIF1A,581
RB1,HIF1A,581
TP53,HIF1A,999
TP53,HIF1A,999
RPS27A,HIF1A,640
RPS27A,HIF1A,640
PPARG,HIF1A,760
PPARG,HIF1A,760
ANXA5,HIF1A,612
ANXA5,HIF1A,612
HSPA4,HIF1A,997
HSPA4,HIF1A,997
CXCL8,HIF1A,690
CXCL8,HIF1A,690
CD34,HIF1A,613
CD34,HIF1A,613
EZH2,HIF1A,521
EZH2,HIF1A,521
HSPA5,HIF1A,541
HSPA5,HIF1A,541
PGR,HIF1A,524
PGR,HIF1A,524
CASP9,HIF1A,523
CASP9,HIF1A,523
SMAD3,HIF1A,999
SMAD3,HIF1A,999
CAV1,HIF1A,514
CAV1,HIF1A,514
PTK2,HIF1A,569
PTK2,HIF1A,569
CTNNB1,HIF1A,997
CTNNB1,HIF1A,997
FN1,HIF1A,779
FN1,HIF1A,779
CASP8,HIF1A,517
CASP8,HIF1A,517
STAT1,HIF1A,534
STAT1,HIF1A,534
PTGS2,HIF1A,693
PTGS2,HIF1A,693
NES,HIF1A,521
NES,HIF1A,521
MKI67,HIF1A,515
MKI67,HIF1A,515
MCL1,HIF1A,702
MCL1,HIF1A,702
MMP9,HIF1A,718
MMP9,HIF1A,718
SRC,HIF1A,896
SRC,HIF1A,896
TLR4,HIF1A,630
TLR4,HIF1A,630
BMP2,HIF1A,501
BMP2,HIF1A,501
FOXO1,HIF1A,956
FOXO1,HIF1A,956
CD274,HIF1A,571
CD274,HIF1A,571
JAK2,HIF1A,544
JAK2,HIF1A,544
SPP1,HIF1A,556
SPP1,HIF1A,556
SNAI2,HIF1A,658
SNAI2,HIF1A,658
CDKN1A,HIF1A,950
CDKN1A,HIF1A,950
IL6,HIF1A,724
IL6,HIF1A,724
CD8A,HIF1A,562
CD8A,HIF1A,562
CXCR4,HIF1A,780
CXCR4,HIF1A,780
CREB1,HIF1A,985
CREB1,HIF1A,985
CD44,HIF1A,612
CD44,HIF1A,612
TNF,HIF1A,707
TNF,HIF1A,707
PTPRC,HIF1A,513
PTPRC,HIF1A,513
IL10,HIF1A,604
IL10,HIF1A,604
CDKN2A,HIF1A,989
CDKN2A,HIF1A,989
BRCA1,HIF1A,728
BRCA1,HIF1A,728
ANGPT1,HIF1A,654
ANGPT1,HIF1A,654
TRAF6,HIF1A,721
TRAF6,HIF1A,721
NGFR,VEGFC,649
NGFR,VEGFC,649
CCL2,VEGFC,501
CCL2,VEGFC,501
PDGFRB,VEGFC,798
PDGFRB,VEGFC,798
IL1B,VEGFC,503
IL1B,VEGFC,503
FGFR4,VEGFC,688
FGFR4,VEGFC,688
CXCL8,VEGFC,579
CXCL8,VEGFC,579
CD34,VEGFC,516
CD34,VEGFC,516
CAV1,VEGFC,579
CAV1,VEGFC,579
FGFR3,VEGFC,713
FGFR3,VEGFC,713
FN1,VEGFC,612
FN1,VEGFC,612
EPHA2,VEGFC,706
EPHA2,VEGFC,706
PTGS2,VEGFC,528
PTGS2,VEGFC,528
MMP9,VEGFC,620
MMP9,VEGFC,620
SRC,VEGFC,564
SRC,VEGFC,564
IL6,VEGFC,593
IL6,VEGFC,593
CXCR4,VEGFC,578
CXCR4,VEGFC,578
FGFR1,VEGFC,760
FGFR1,VEGFC,760
TNF,VEGFC,530
TNF,VEGFC,530
ANGPT1,VEGFC,698
ANGPT1,VEGFC,698
HIF1A,VEGFC,634
HIF1A,VEGFC,634
CSF3,PRLR,612
CSF3,PRLR,612
IFNG,PRLR,633
IFNG,PRLR,633
HBEGF,PRLR,908
HBEGF,PRLR,908
IL7,PRLR,638
IL7,PRLR,638
STAT3,PRLR,810
STAT3,PRLR,810
IL15,PRLR,613
IL15,PRLR,613
CSF2,PRLR,627
CSF2,PRLR,627
IRS1,PRLR,843
IRS1,PRLR,843
PGR,PRLR,556
PGR,PRLR,556
STAT1,PRLR,799
STAT1,PRLR,799
SRC,PRLR,709
SRC,PRLR,709
JAK2,PRLR,999
JAK2,PRLR,999
IL6,PRLR,667
IL6,PRLR,667
IL10,PRLR,626
IL10,PRLR,626
